Name,Symbol,ISIN,WKN,Exchange,UsSymbol
"TRI-STAR RES.PLC LS 0,05",5L6,GB00BGDLPW84,A2JNW4,XFRA,
"TRIAD GRP PLC LS-,01",TD8,GB0009035741,900444,XFRA,
TRIANGLE ENERGY (GLOBAL),WMOA,AU000000TEG2,A0YFNG,XFRA,
TRIBAL GROUP PLC,T3G,GB0030181522,626538,XFRA,
TRIBOO S.P.A.,0T6,IT0005001554,A1XFKC,XFRA,
"TRIBUNE PUBLISHING DL-,01",6T71,US89609W1071,A2N7FA,XFRA,TPCO
Tribune Resources Ltd.,TNR,AU000000TBR5,917561,XFRA,
TRICAN WELL SER.,TWZ,CA8959451037,812693,XFRA,
"TRICIDA INC. DL-,001",1T7,US89610F1012,A2JPBU,XFRA,TCDA
TRICON RESIDENTIAL INC.,331,CA89612W1023,A1J8NL,XFRA,
"TRIDENT ACQUISIT.DL-,0001",6V8,US89615T1060,A2JQN8,XFRA,TDAC
"TRIDENT ROY. PLC LS-,01",5KV,GB00BF7J2535,A2N6Y9,XFRA,
TRIFECTA GOLD LTD,49T,CA89615V1013,A2DSAV,XFRA,
Trigano S.A.,TGO,FR0005691656,913141,XFRA,
"TRIGIANT GROUP LTD HD-,01",3TG,KYG905191022,A1W4BZ,XFRA,
TRIGON METALS INC.,TZU2,CA89620A1003,A2DJTS,XFRA,
TRILLION EN. INTL NEW,3P2N,US89621V1035,A2PGSE,XFRA,TCFF
TRILLIUM GOLD MINES INC.,0702,CA89623Q1028,A2P64R,XFRA,
TRILLIUM THERAPEUTICS,R5WP,CA89620X5064,A12FG3,XFRA,
TRILOGY METALS INC.,NK5A,CA89621C1059,A2ARD3,XFRA,
"TRIMAS CORP. DL-,01",MQ1,US8962152091,A0MSDG,XFRA,TRS
Trimble Navigation Ltd.,TB5,US8962391004,882295,XFRA,TRMB
Trinet Group Inc.,TN3,US8962881079,929937,XFRA,TNET
TRINITY,7TR,BMG906241002,A0YDBV,XFRA,
TRINITY BIOTEC.ADR NEW4/A,TRBA,US8964383066,A0ET3S,XFRA,TRIB
"TRINITY CAP INC. DL -,001",9F7,US8964423086,A2QNNR,XFRA,TRIN
"TRINITY EXP.+PROD.DL 0,01",3BEA,GB00B8JG4R91,A1JQQH,XFRA,
TRINITY INDS.,TTA,US8965221091,856427,XFRA,TRN
"TRINITY MIRROR PLC LS-,10",MRR,GB0009039941,885738,XFRA,
Trinseo S.A.,TR5,LU1057788488,A116BS,XFRA,
TRIP.COM.GROUP SP.ADR 1,CLV,US89677Q1076,A2PUXF,XFRA,TCOM
Tripadvisor Inc.,T6A,US8969452015,A1JRLK,XETR,TRIP
TRIPLE-S MANAG.CORP.B DL1,4T3A,PR8967491088,A0RPLX,XFRA,
"TRIPLEPOINT VEN.GR.DL-,01",6JS,US89677Y1001,A1XFEK,XFRA,TPVG
TriStar Gold Inc.,7TG,CA89678B1094,A1C2N1,XFRA,
TRISTATE CAPITAL HLDGS,3ZS,US89678F1003,A1WYUJ,XFRA,TSC
"TRISTEL PLC LS-,01",R1V,GB00B07RVT99,A0JDM7,XFRA,
TRISURA GROUP LTD,QPA1,CA89679A2092,A2JAHR,XFRA,
TRITAX BIG BOX REIT LS-01,4ZQ,GB00BG49KP99,A1XF2N,XFRA,
"TRITAX EUROBOX PLC LS-,01",5L7,GB00BG382L74,A2JQGB,XFRA,
TRITERRAS INC. CL.A,6K4,KYG9103H1020,A2QF37,XFRA,
"TRITON INT.LTD A DL-,01",TR7,BMG9078F1077,A2AL35,XFRA,
Triton Minerals Ltd.,1TG,AU000000TON7,A0NGHD,XFRA,
"TRIUMPH BANCORP DL-,01",2THA,US89679E3009,A12E8S,XFRA,TBK
TRIUMPH GOLD CORP.,8N61,CA8968121043,A2DK8F,XFRA,
TRIUMPH GROUP NEW,TG7,US8968181011,903498,XFRA,TGI
"TRIVAGO A SP.ADS/1 EO-,06",TVAG,US89686D1054,A2DH0T,XFRA,TRVG
TROAX GROUP AB A,5TOA,SE0012729366,A2PL4H,XFRA,
TROILUS GOLD CORP. NEW,CM5R,CA8968871068,A2JA0J,XFRA,
"TRONOX HLDGS PLC DL -,01",T5X,GB00BJT16S69,A2PGGB,XFRA,
Troy Resources Ltd.,TRW,AU000000TRY7,873387,XFRA,
"TRPL.PT.ENG.EFF.INF.-,01",TNC,GB00BMCBZL07,A2QFXD,XFRA,
TRU PRECIOUS METALS CORP.,706,CA89778V1040,A2QE59,XFRA,
TRUE CORP. -NVDR- BA 4,NVAN,TH0375010R14,676053,XFRA,
TRUE CORP.PCL -FGN- BA 4,TAFG,TH0375010Z14,A1409F,XFRA,
TRUE LEAF BRANDS INC.,TLAA,CA89785F2098,A2QJR2,XFRA,
TRUEBLUE INC.,LRY,US89785X1019,A0M93G,XFRA,TBI
TrueCar Inc.,5TC,US89785L1070,A1132L,XFRA,TRUE
TRUFIN PLC,29U,JE00BYVWJZ03,A2JEGB,XFRA,
TRUIST FINL CORP. DL 5,BBK,US89832Q1094,A2PWMZ,XETR,TFC
TRULY INTL HLDG,TYU2,KYG910191363,A1H4PU,XFRA,
"TRUPANION INC. DL-,01",TPW,US8982021060,A117KY,XFRA,TRUP
TRUSTCO BK CORP. DL 1,TC5,US8983491056,878896,XFRA,TRST
TRUSTMARK CORP.,TT4,US8984021027,872967,XFRA,TRMK
"TRUSTPILOT GROUP LS -,01",6VZ,GB00BNK9TP58,A2QRZ2,XFRA,
"TRUWORTHS INTL RC-,00015",IUE,ZAE000028296,914428,XFRA,
"TRXADE GRP INC. DL-,0001",4E4,US89846A2078,A2PZ44,XFRA,MEDS
TRYG AS NAM. DK 5,T2V1,DK0060636678,A14S5W,XFRA,
TRYG AS NAM.EM.03/21 DK 5,T2V,DK0061534534,A2QQSE,XFRA,
TRYP THERAPEUTICS INC.,8FW,CA89854F1062,A2QKZP,XFRA,
TSAKOS EN. NAV. LTD,TK41,BMG9108L1735,A2P7ML,XFRA,
TSINGTAO BREWERY H,TSI,CNE1000004K1,A0M4ZB,XFRA,
TSODILO RESOURCES LTD,TZO,CA8985301008,A0B880,XFRA,
"TSOGO SUN GAMING RC -,02",G5E,ZAE000273116,A2PNRB,XFRA,
TSUBAKIMOTO CHAIN,TSB,JP3535400000,857108,XFRA,
"TSUI WAH HLDGS LTD HD-,01",1JT,KYG911501057,A1J8N4,XFRA,
TSUKADA GLOBAL HLDGS INC.,TVJ,JP3835670005,A0DK90,XFRA,
"TT ELECTRON. LS-,25",7TT,GB0008711763,881799,XFRA,
"TTEC HLDGS INC. DL-,01",TH1,US89854H1023,A2JBPP,XFRA,TTEC
TTL Beteiligungs- und Grundbesitz-AG,TTO,DE0007501009,750100,XETR,
"TTM TECHNOLOGIES DL-,001",TT1,US87305R1095,940990,XFRA,TTMI
"TTS GROUP ASA NK -,11",0TT,NO0003049405,899464,XFRA,
TTW PCL -FGN- BA 1,F1P,TH0961010Y12,A1104F,XFRA,
TTW PCL -NVDR- BA1,F1P2,TH0961010R11,A0Q245,XFRA,
TUAN SING HLDGS-LOC.SD-01,TUS,SG2D13002373,877446,XFRA,
"TUBACEX INH. EO 0,45",TCX,ES0132945017,861378,XFRA,
TUBESOLAR AG INH O.N.,9TS,DE000A2PXQD4,A2PXQD,XETR,
"TUBOS REUNIDOS A EO -,02",TU1,ES0180850416,A0M2MR,XFRA,
TUCOWS INC.,TUQ1,US8986972060,A1XBJS,XFRA,TCX
TUDOR GOLD CORP. O.N.,TUC,CA89901P1071,A2AJ7Y,XFRA,
TUERKIYE GAR.BK ADR S 1,GBKB,US9001487019,909386,XFRA,TKGBY
Tuff Group AG,TUF,DE000A161N22,A161N2,XETR,
"TUFIN SOFTWARE TE IS-,015",5TS,IL0011571556,A2PGZN,XFRA,
TUI AG,TUI1,DE000TUAG000,TUAG00,XETR,
TUI AG UNS.ADR 1/2,TUI2,US8990451085,TUAG30,XFRA,TUIFY
Tullow Oil PLC,TQW,GB0001500809,591219,XFRA,
TUNAS BARU LAMPUNG RP 125,T2L,ID1000076706,A0LAUE,XFRA,
"TUNGSTEN CORPORAT.LS-,10",TUN,GB00B7Z0Q502,A1W438,XFRA,
"TUNIU SP.ADR 1 DL-,0001",0TUA,US89977P1066,A1128G,XFRA,TOUR
TUPPERWARE BRANDS,TUP,US8998961044,901014,XFRA,TUP
Turbon AG,TUR,DE0007504508,750450,XFRA,
"TURENNE INVESTISS EO2,50",TI8,FR0010395681,A0LFDK,XFRA,
TURK HA.YO.UNS.ADR 10 TN1,TU5A,US90010R1095,A1XB22,XFRA,TKHVY
TURK TELEK.(UN.ADR)/2 TN1,4TTA,US90011Q1004,A2DKM4,XFRA,TRKNY
"TURKCELL ILETISIM H./2,5 ADR",TUL1,US9001112047,806276,XFRA,TKC
TURKIYE VAKIF.BK ADR/10,T8VA,US90015N1037,A1T7JF,XFRA,TKYVY
TURMALINA METALS,3RI,CA90022K1003,A2PVJL,XFRA,
"TURNING POINT BRA. DL-,01",0T5,US90041L1052,A2AKAM,XFRA,TPB
TURQUOISE HILL RES,IHM1,CA9004352071,A2QEV1,XFRA,
"TURTLE BEACH DL-,001",0P1A,US9004502061,A2JHVL,XFRA,HEAR
"TUS INTL LTD HD-,01",91F,KYG9135P1063,A2AE9K,XFRA,
TUSCAN HLDGS CORP.II UTS,62N,US90070A2024,A2PRZE,XFRA,THCAU
"TUSCAN HLDGS II DL-,0001",62NA,US90070A1034,A2QDMV,XFRA,THCA
"TUSCAN HOLDINGS DL-,0001",2OZ,US90069K1043,A2PFTF,XFRA,THCB
TUTOR PERINI CORP. DL 1,PE2,US9011091082,A0RM5Z,XFRA,TPC
TWC ENTERPRISES,4TW,CA87310A1093,A1160R,XFRA,
TWENTY SEVEN CO.,U9V,AU0000020281,A2JRXE,XFRA,
TWILIO INC.,TWH,US90138F1021,A2ALP4,XFRA,TWLO
TWIN DISC INC.,TWN,US9014761012,867667,XFRA,TWIN
"TWIST BIOSCIENCEDL-,00001",0ME,US90184D1000,A2N7L2,XFRA,TWST
"Twitter, Inc.",TWR,US90184L1026,A1W6XZ,XETR,TWTR
"TWO HARBORS INV.NEW-,0001",2H2A,US90187B4086,A2H51L,XFRA,TWO
TWX GROUP HOLDING LTD,CBQ2,CA87312L1031,A2PZQN,XFRA,
"TXT E-SOLUTIONS EO-,50",TXE,IT0001454435,502721,XFRA,
Tyler Technologies Inc.,TYP,US9022521051,917099,XFRA,TYL
"TYMAN PLC LS -,05",LUO1,GB00B29H4253,A0M8EP,XFRA,
TYMBAL RESOURCES LTD.,37L1,CA90238V1067,A2PSKL,XFRA,
TYME TECHNOLOGIES DL-0001,RFL,US90238J1034,A14XMS,XFRA,TYME
TYMLEZ GROUP LTD,63Q,AU0000028706,A2PB00,XFRA,
TYRANNA RES LTD,IRN,AU000000TYX5,A14XX4,XFRA,
Tyson Foods Inc.,TF7A,US9024941034,870625,XETR,TSN
u-blox Holding AG,3BG,CH0033361673,A0M2K9,XFRA,
U-NEXT CO. LTD,1UN,JP3944640006,A12GHL,XFRA,
U.C.A. AG O.N.,UCA1,DE000A12UK57,A12UK5,XFRA,
U.S. Bancorp Fund Services LLC,UB5,US9029733048,917523,XETR,USB
U.S. CELLULAR CORP. DL 1,US7,US9116841084,875189,XFRA,USM
U.S. CONCRETE NEW,0U1N,US90333L2016,A1C5C2,XFRA,USCR
"U.S. EN. CORP. DL-,01",UE22,US9118053076,A2PXV6,XFRA,USEG
U.S. GOLD CORP. DL 1,DTUR,US90291C2017,A2P14K,XFRA,USAU
"U.S.XPRESS ENT. A DL-,01",7S3,US90338N2027,A2JN69,XFRA,USX
UBE Industries Ltd.,UBE,JP3158800007,859490,XFRA,
Uber,UT8,US90353T1007,A2PHHG,XETR,UBER
UBIQUITI INC.,3UB,US90353W1036,A2PQP8,XFRA,UI
Ubisoft Entertainment S.A.,UEN,FR0000054470,901581,XFRA,
UBISOFT ENTMT ADR 1/5,UEN0,US90348R1023,A0YG0X,XFRA,UBSFY
UBM DEVELOPMENT AG,2U2,AT0000815402,852735,XFRA,
UBS Group AG,0UB,CH0244767585,A12DFH,XETR,
UCB S.A.,UNC,BE0003739530,852738,XFRA,
UCB S.A. UNSP.ADR 1/2,UNC0,US9034801012,A14WZY,XFRA,UCBJY
UCORE RARE METALS INC.,U9UA,CA90348V3011,A2QJQ4,XFRA,
"UDG HEALTHCARE EO -,05",UN6A,IE0033024807,471827,XFRA,
UDR,UF0,US9026531049,A0MM15,XFRA,UDR
UESTRA HANN.VERKEHRSB.AG,HVB,DE0008250002,825000,XFRA,
UET United Electronic Technology AG,CFC,DE000A0LBKW6,A0LBKW,XETR,
UEX Corp.,UXO,CA9026661061,692902,XFRA,
UFP INDS INC.,UF3,US90278Q1085,A2P4EB,XFRA,UFPI
"UFP TECHS INC. DL-,01",UFP,US9026731029,891541,XFRA,UFPT
UGE INTERNATIONAL LTD,0UG1,CA9035104020,A2PXGN,XFRA,
UGI,3U6,US9026811052,887836,XFRA,UGI
UK Oil & Gas Investments PLC,0UK,GB00B9MRZS43,A1W8QP,XFRA,
UKRTELECOM GDR REG S/50,UK1,US9037301093,A0B89V,XFRA,
"ULS TECHNOLOGY LS -,004",9XM,GB00BNG8T458,A119AS,XFRA,
ULTA BEAUTY INC,34U,US90384S3031,A0M240,XFRA,ULTA
ULTIMA UNITED LTD.,EZX,AU000000UUL6,A0MQ9M,XFRA,
ULTIMOVACS AS DK1,7UM,NO0010851603,A2PKSD,XFRA,
"ULTRA CLEAN HLDGS DL-,001",UCE,US90385V1070,A0B9LA,XFRA,UCTT
ULTRA ELECTRONICS,UEH,GB0009123323,909716,XFRA,
ULTRA RES INC.,QFB1,CA90400H1091,A2PWBB,XFRA,
Ultragenyx Pharmaceutical Inc.,UP0,US90400D1081,A1XCY0,XFRA,RARE
Ultralife Corp.,ULB,US9038991025,888615,XFRA,ULBI
ULTRAPAR PART. PFD ADR 1,UGR,US90400P1012,928325,XFRA,UGP
"UMANIS INH. EO -,11",EUA2,FR0013263878,A2DUR7,XFRA,
UMB FINL.,UMB,US9027881088,900421,XFRA,UMBF
UMC ELECTRONICS CO. LTD,UM3,JP3944330004,A2AH3Y,XFRA,
UMH Properties Inc.,WXE,US9030021037,A0JNGE,XFRA,UMH
UMICORE S.A.,NVJP,BE0974320526,A2H5A3,XETR,
Umpqua Holdings Corp.,UMQ,US9042141039,923587,XFRA,UMPQ
UMT UTD MOB.TECHN. O.N.,UMDK,DE000A2YN702,A2YN70,XETR,
"UMUTHI HEALTH.SOL.LS-,001",90K,GB00BJ56HG01,A2QQ1V,XFRA,
UMWELTBANK AG O.N.,UBK,DE0005570808,557080,XETR,
Under Armour Inc.,U9R,US9043111072,A0HL4V,XETR,UAA
Under Armour Inc.,U9RA,US9043112062,A2AF8T,XETR,UA
Uni-Charm Corp.,UN4,JP3951600000,863807,XFRA,
UNI-PRESIDENT CHINA HDG.,58U,KYG9222R1065,A0M8X2,XFRA,
UNI-SELECT INC.,U04,CA90457D1006,812694,XFRA,
Uni.Med.Finl&Tech.Adv.Svcs Co.,5UM,HK0000255361,A14V3L,XFRA,
UNI.SEC.SOL.GEN.EO 500000,U4SB,XS1073160860,A115K0,XFRA,
UNICAJA BANCO NOM. EO 1,7UB,ES0180907000,A1W97N,XFRA,
UNICHARM CORP. SP.ADR 1,UN41,US90460M2044,A1J1BU,XFRA,UNICY
Unicredit S.p.A.,CRIN,IT0005239360,A2DJV6,XETR,
UNICREDIT S.P.A. ADR,CRIP,US9046784065,A2PAMZ,XFRA,UNCRY
UNIDEN HOLDINGS CORP.,UMZ,JP3952000002,878609,XFRA,
UNIDEVICE AG INH O.N.,UDC,DE000A11QLU3,A11QLU,XETR,
UNIDYNAMICFDS: JAPAN N.A,8CR,US1680881026,862676,XFRA,CVR
UNIEURO S.P.A. NOM O.N.,1UI,IT0005239881,A2DNGD,XFRA,
"UNIFI INC. NEW DL-,10",36A,US9046772003,A1C8J1,XFRA,UFI
UNIFIEDPOST GRP S.A./N.V.,60Z,BE0974371032,A2QCS4,XFRA,
"UNIFIRST CORP. DL-,10",U1N,US9047081040,867982,XFRA,UNF
UNIGOLD INC.,UGB1,CA90476X5091,A14VMZ,XFRA,
"UNILEVER ADR/1 LS-,031111",UNVA,US9047677045,854342,XFRA,UL
Unilever PLC,UNVB,GB00B10RZP78,A0JNE2,XETR,
UNIMAT RETIREM.COMMUNITY,KAN,JP3230800009,888218,XFRA,
UNION FIN.FRANCE BQE O.N.,UFN,FR0000034548,874154,XFRA,
"UNION MED.HLTHC.HD-,00001",1UM,KYG9320L1005,A2AFTZ,XFRA,
Union Pacific Corp.,UNP,US9078181081,858144,XETR,UNP
Uniper SE,UN01,DE000UNSE018,UNSE01,XETR,
"UNIPHAR PLC EO -,08",0NR,IE00BJ5FQX74,A2PNWJ,XFRA,
UNIPOL GRUPPO FINANZIARIO,UIPN,IT0004810054,A1JWCF,XFRA,
UNIPROF Real Estate Holding AG,UPR,DE0005509129,550912,XFRA,
UNIQA Insurance Group AG,UN9,AT0000821103,928900,XETR,
uniQure B.V.,UQ1,NL0010696654,A1XDTV,XETR,
Unisys Corp.,USY1,US9092143067,A0YCM4,XETR,UIS
"UNIT.INS.HLDG.CO.DL-,0001",0UI,US9107101027,A1KAG3,XFRA,UIHC
"UNITE GROUP PLC LS-,25",U1B,GB0006928617,634811,XFRA,
UNITED BANKSHARES,UNK,US9099071071,923128,XFRA,UBSI
United Continental Holdg. Inc.,UAL1,US9100471096,A1C6TV,XETR,UAL
UNITED ENERGY GROUP,1UEN,BMG9231L1081,A0NCQS,XFRA,
UNITED HUNTER OIL+GAS,18U1,CA9106243038,A2JNFE,XFRA,
United Internet AG,UTDI,DE0005089031,508903,XETR,
United Labels AG,ULC,DE0005489561,548956,XETR,
UNITED LABS.INTL.HDG.,UNJ,KYG8813K1085,A0MUFS,XFRA,
UNITED LITHIUM CORP.,0ULA,CA9107971090,A2QGMZ,XFRA,
UNITED MICROELECTRON-SP ADR,UMCB,US9108734057,A0M2R4,XFRA,UMC
"UNITED OIL+GAS PLC LS-,01",1UO,GB00BYX0MB92,A2AA8G,XFRA,
United Overseas Bank Ltd.,UOB,SG1M31001969,878618,XFRA,
United Parcel Service Inc.,UPAB,US9113121068,929198,XETR,UPS
United Power Technology AG,UP7,DE000A1EMAK2,A1EMAK,XFRA,
UNITED RENTALS,UR3,US9113631090,911443,XETR,URI
United States Steel Corp.,USX1,US9129091081,529498,XETR,X
UNITED THERAPEUTICS,UTH,US91307C1027,923818,XFRA,UTHR
United Tractors Tbk PT,UTY,ID1000058407,888037,XFRA,
UNITED URBAN INV. CORP.,0S2,JP3045540006,A0BLYE,XFRA,
UNITED UTILITIES GP ADR/2,UUEA,US91311E1029,A0Q7HW,XFRA,UUGRY
UNITED UTILITIES GRP,UUEC,GB00B39J2M42,A0Q4EC,XFRA,
UnitedHealth Group Inc.,UNH,US91324P1021,869561,XETR,UNH
"UNITI GROUP INC. DL-,0001",8XC,US91325V1089,A2DMKY,XFRA,UNIT
UNITIKA,UTN,JP3951200009,862874,XFRA,
UNITY BANCORP INC.,UTB,US9132901029,923147,XFRA,UNTY
"UNITY BIOTECHN. DL-,0001",9U9,US91381U1016,A2JLUJ,XFRA,UBX
"UNIV. SEC. INSTR. DL-,01",USN,US9138213023,866029,XFRA,UUU
"UNIV. STAINLESS+AL.DL-,01",US6,US9138371003,923569,XFRA,USAP
"UNIV.INS.HLD DL-,01",5UI,US91359V1070,911236,XFRA,UVE
Univar Inc.,0UV,US91336L1070,A11955,XFRA,UNVR
UNIVERN HEALTH INTL,JP00,KYG9302L1106,A2QJSY,XFRA,
UNIVERSAL,UVV,US9134561094,859669,XFRA,UVV
UNIVERSAL COPPER LTD,3TA2,CA9134542039,A2P0F8,XFRA,
Universal Display Corp.,UVD,US91347P1057,917585,XFRA,OLED
"UNIVERSAL EL. DL-,01",UE1,US9134831034,885793,XFRA,UEIC
UNIVERSAL ENTERTAINM.CORP,RUZ,JP3126130008,916069,XFRA,
Universal Health Realty Income,WY8,US91359E1055,985290,XFRA,UHT
UNIVERSAL HEALTH SVS.'B',UHS,US9139031002,866462,XFRA,UHS
UNIVERSAL PROPTECH INC.,8LH,CA91380M1005,A2QP1W,XFRA,
"UNIVERSAL TECHN. DL-,0001",UTI,US9139151040,590097,XFRA,UTI
"UNIVERSE GRP PLC LS-,01",UZR,GB0009483594,902247,XFRA,
UNIVEST FINL CORP. DL 5,UVE,US9152711001,762595,XFRA,UVSP
Unum Group,UUM,US91529Y1064,872055,XFRA,UNM
UOB-KAY HIAN HDG.,4LJ,SG1J21887414,898717,XFRA,
UOL Group Ltd.,U1O,SG1S83002349,866310,XFRA,
UP FINT. HLDG (SP.ADR) A,1M5,US91531W1062,A2PFTG,XFRA,TIGR
"UP GL SOURCES HDGS LS-,25",3DJ,GB00BYX7MG58,A2DM0C,XFRA,
UPCO INTERNATIONAL INC.,U06,CA9152971052,A2H7JC,XFRA,
UPLAND RES. LTD,2UZ,JE00BJXN4P16,A2PQPH,XFRA,
"UPLAND SOFTWARE DL-,0001",16U,US91544A1097,A12EHS,XFRA,UPLD
UPM Kymmene Corp.,RPL,FI0009005987,881026,XFRA,
UPONOR,UPN,FI0009002158,897947,XFRA,
UPSNAP INC.,FCGN,CA9167421093,A118YU,XFRA,
UPWORK INC.,UP2,US91688F1049,A2N5QE,XFRA,UPWK
Ur-Energy Inc.,U9T,CA91688R1082,A0HMUF,XFRA,
Uranium Energy Corp.,U6Z,US9168961038,A0JDRR,XETR,UEC
Uranium Participation Corp.,UIS,CA9170171057,A0EQYX,XFRA,
URANIUM ROYALTY CORP.,59U,CA91702V1013,A2PV0Z,XFRA,
URAVAN MINERALS INC.,U9A,CA91703R1091,A0F46L,XFRA,
URB-IT AB,9XG,SE0009921034,A2DUPM,XFRA,
"URBAN EXPOSURE LS-,01",5DC,GB00BFNSQ303,A2JK87,XFRA,
URBAN ONE INC. A,UA1,US91705J1051,A2DRLB,XFRA,UONE
URBAN ONE INC. D N-VTG,UA1N,US91705J2042,A2DRLC,XFRA,UONEK
Urban Outfitters Inc.,UOF,US9170471026,888903,XETR,URBN
URBAN TEA INC. DL,29D1,VGG9396G1182,A2QEN2,XFRA,
URBANIMMERSIVE INC.,2V6,CA91725D1042,A2PBSG,XFRA,
"URBAS GRP.FINANC. EO 0,01",UZY,ES0182280018,866504,XFRA,
URBI DESARROLLOS URBANOS,4GP,MX01UR000007,A0CA2N,XFRA,
"UROGEN PHARMA LTD IS -,01",UR8,IL0011407140,A2DTCV,XFRA,
"URSTADT BIDDLE DL-,01",WXB,US9172862057,939160,XFRA,UBA
Urstadt Biddle Properties Inc.,WVI,US9172861067,862816,XFRA,UBP
URU METALS LTD,NVRA,VGG930042012,A2N9J0,XFRA,
"URW (STAPL.SHS CDI)EO-,05",UBLB,AU0000009771,A2JMXJ,XFRA,
"URW (STAPLED SHS) EO-,05",1BR1,FR0013326246,A2JH5S,XFRA,
"US ECOLOGY INC. DL-,01",3ER,US91734M1036,A2PUS1,XFRA,ECOL
"US FOODS HLDG CORP DL-,01",UFH,US9120081099,A2AHWK,XFRA,USFD
US GLOBAL INVESTORS A,UGL,US9029521005,580966,XFRA,GROW
"US LIME+MINER.INC. DL-,01",ULI,US9119221029,923585,XFRA,USLM
"US PHYSIC.THERAPY DL-,01",UPH,US90337L1089,923954,XFRA,USPH
US Silica Holdings Inc.,USI,US90346E1038,A1JS16,XFRA,SLCA
USA Technologies Inc.,UTE1,US90328S5001,A0JDMK,XFRA,USAT
"USA TRUCK INC. DL-,01",3UT,US9029251066,883866,XFRA,USAK
USANA HEALTH,USJ,US90328M1071,923145,XFRA,USNA
USIMINAS - PREF,U1S1,BRUSIMACNPA6,924256,XFRA,
USS Co. Ltd.,USV,JP3944130008,925637,XFRA,
USU Software AG,OSP2,DE000A0BVU28,A0BVU2,XETR,
"UTAH MED. PRODS DL-,01",UTM,US9174881089,882656,XFRA,UTMD
UTD COMMUNITY BANKS DL 1,UCBN,US90984P3038,A1JB5Q,XFRA,UCBI
UTD SECURITY BANCSHARES,4QR,US9114601035,351160,XFRA,UBFO
UTD. OVERS. INSUR. SD 1,IZB,SG1M91002014,932794,XFRA,
UTD.NTRL.FOODS,UN3,US9111631035,903615,XFRA,UNFI
"UTSTARCOM HLDGS DL-,00375",UT5A,KYG9310A1141,A1T7F9,XFRA,
UXIN LTD. ADR/3 CL.A YC1,UX0,US91818X1081,A2JP34,XFRA,UXIN
UZABASE INC. O.N.,796,JP3944390008,A2DHQ6,XFRA,
Uzin Utz AG,UZU,DE0007551509,755150,XETR,
V-CUBE INC.,VCU,JP3829750003,A1W9Q7,XFRA,
V.F. Corp.,VFP,US9182041080,857621,XETR,VFC
VA-Q-TEC AG NA O.N.,VQT,DE0006636681,663668,XETR,
Vaalco Energy Inc.,VAW,US91851C2017,883016,XFRA,VAW
VAIL RESORTS,VAI,US91879Q1094,905285,XFRA,MTN
VAISALA OY A,VAYA,FI0009900682,897122,XFRA,
"VALARIS CL.A DL -,10",E65F,GB00BJVJZD68,A2PG4M,XFRA,
VALARTIS GROUP AG NA SF 1,OZH1,CH0367427686,A2DYYE,XFRA,
"VALBIOTIS S.A. EO -,10",8JD,FR0013254851,A2DS5F,XFRA,
VALDOR TECH. INTL,VZAB,CA9190672076,A2PBMH,XFRA,
VALE INDONESIA TBK RP 25,XT3B,ID1000109309,A0NA9H,XFRA,
Vale S.A (Spons. ADRs) o.N.,CVLB,US91912E1055,A0RN7M,XFRA,VALE
Vale S.A.,CVLC,BRVALEACNOR0,897136,XFRA,
Valens Holding AG,FKEK,DE000A2TSM88,A2TSM8,XFRA,
VALEO PHARMA INC.CL.A,VP2,CA91915B1085,A2PLB4,XFRA,
VALEO SA INH. EO 1,VSA2,FR0013176526,A2ALDB,XFRA,
Valero Energy Corp.,V1L,US91913Y1001,908683,XETR,VLO
VALEURA ENERGY INC. NEW,83PN,CA9191444020,A1JKQ1,XFRA,
VALIANT,VAT,CH0014786500,157770,XFRA,
"VALIRX PLC LS-,001",EAJF,GB00BLH13C52,A2P1SH,XFRA,
VALLEY NATIONAL BANCORP,VNB,US9197941076,874148,XFRA,VLY
"VALLOUREC EO 0,02",VACD,FR0013506730,A2P22Y,XFRA,
VALMEC LTD,VA4,AU000000VMX6,A1XCL0,XFRA,
Valmet Oyj,2VO,FI4000074984,A1XA9J,XFRA,
VALMONT INDS.,VI1,US9202531011,858096,XFRA,VMI
Valneva SE,AYJ,FR0004056851,A0MVJZ,XFRA,
VALOE OYJ,7RT,FI0009006951,914085,XFRA,
VALOR RES LTD,LFY,AU000000VAL6,A2DLPX,XFRA,
VALORA,VLON,CH0002088976,870262,XFRA,
VALORA EFFEK.HAND.O.N.,VEH,DE0007600108,760010,XFRA,
VALORE METALS CORP.,KEQ0,CA92025V1094,A2JP3Y,XFRA,
VALOREM RESOURCES INC.,1XW1,CA92026P1018,A2QC9P,XFRA,
VALTERRA RESOURCE CORP.,3VA2,CA9203663096,A2PWWJ,XFRA,
Value Management & Research AG,VMR1,DE000A1RFHN7,A1RFHN,XFRA,
VALUE PARTNERS GROUP,9Z1,KYG931751005,A0M7L2,XFRA,
"VALUER HOLDING A/S DK-,02",6VB,DK0061418977,A2QP5V,XFRA,
"VALUETRONICS HLDGS DL-,10",GJ7,BMG9316Y1084,A0MM71,XFRA,
"VALVOLINE INC. DL-,01",0V4,US92047W1018,A2ARFC,XFRA,VVV
"VAN ELLE PLC LS -,02",5MH,GB00BYX4TP46,A2AT5V,XFRA,
VAN LANSCHOT KEMP. EO1,VA3,NL0000302636,923948,XFRA,
VANADIAN ENERGY CORP.,U9M2,CA9214131000,A2N61W,XFRA,
